[项目信息]
项目名称=广佛环线佛山西站至广州南站段（顺德段）建设项目
项目所在县区代码=440605
项目所在市县名称=佛山市顺德区
项目类别=铁路
项目投资额=114.8
开发用途=交通
总用地面积=80.0870
占用基本农田面积=0.3700
农用地面积=66.6738
耕地面积=48.6234
园地面积=0
林地面积=0
养殖水面面积=0
其他农用地面积=18.0504
带K地类面积=0
建设用地面积=13.0139
未利用地面积=0.3993
围填海面积=0
是否增减挂钩项目=否
是否属于增减挂钩中发展改革小城镇试点项目=否
是否属于建设用地指标调整项目=否
备注=                
[属性描述]
坐标系=80国家大地坐标系
几度分带=3
投影类型=高斯克吕格
计量单位=米
带号=38
精度=0.001
转换参数=,,,,,,
[地块坐标]
235,6.6272,1,广佛环线佛山西站至广州南站段（顺德段）项目用地地块一,面,F 49G 026083,,,@
118,1,2539756,38415806.31
119,1,2539758.26,38415784.34
120,1,2539760.33,38415762.34
121,1,2539760.51,38415760.35
122,1,2539763.24,38415727.88
123,1,2539765.59,38415695.38
124,1,2539767.56,38415662.86
125,1,2539767.67,38415660.86
126,1,2539767.98,38415654.97
127,1,2539768.28,38415649.07
128,1,2539768.57,38415643.18
129,1,2539768.9,38415636.17
130,1,2539772.17,38415562.07
131,1,2539773.25,38415538.05
132,1,2539773.26,38415536.04
133,1,2539771.6,38415493.51
134,1,2539771.32,38415482.42
135,1,2539771.35,38415471.34
136,1,2539771.68,38415460.26
137,1,2539773.01,38415430.05
138,1,2539778.01,38415430.27
139,1,2539782.42,38415330.33
140,1,2539758.68,38415329.39
141,1,2539760.35,38415286.65
142,1,2539812.13,38415271.93
143,1,2539821.32,38415273.55
144,1,2539828.53,38415282.22
145,1,2539846.32,38415332.84
146,1,2539811.4,38415331.47
147,1,2539806.98,38415431.52
148,1,2539810.98,38415431.69
149,1,2539811.98,38415431.74
150,1,2539810.65,38415461.91
151,1,2539810.01,38415472.98
152,1,2539809.06,38415484.02
153,1,2539807.8,38415495.04
154,1,2539802.28,38415538.26
155,1,2539798.32,38415627.73
156,1,2539797.47,38415647.72
157,1,2539797.27,38415652.52
158,1,2539797.09,38415657.33
159,1,2539796.92,38415662.13
160,1,2539796.85,38415664.13
161,1,2539795.88,38415696.72
162,1,2539795.27,38415729.32
163,1,2539795.01,38415761.93
164,1,2539795,38415763.93
165,1,2539795.01,38415777.41
166,1,2539795.08,38415790.9
167,1,2539795.15,38415801.4
168,1,2539796.05,38415861.83
169,1,2539796.08,38415863.83
170,1,2539797.55,38415961.83
171,1,2539797.58,38415963.83
172,1,2539799.06,38416061.82
173,1,2539799.09,38416063.82
174,1,2539799.7,38416104.92
175,1,2539801.41,38416152.34
176,1,2539801.61,38416155.35
177,1,2539801.83,38416158.36
178,1,2539802.06,38416161.38
179,1,2539802.23,38416163.37
180,1,2539804.19,38416182.97
181,1,2539806.8,38416202.49
182,1,2539810.04,38416221.92
16,0.6154,4,广佛环线佛山西站至广州南站段（顺德段）项目用地地块四,面,F 49G 026083,,,@
1,1,2539763.38,38416479.87
2,1,2539717.79,38416374.66
3,1,2539717.34,38416374.77
4,1,2539714.44,38416273.83
5,1,2539714.38,38416271.83
6,1,2539711.56,38416173.18
7,1,2539711.53,38416172.33
8,1,2539731.52,38416171.60
9,1,2539731.52,38416171.60
10,1,2539734.38,38416271.26
11,1,2539734.44,38416273.26
12,1,2539737.21,38416370.03
13,1,2539737.55,38416369.94
14,1,2539776.98,38416460.61
15,1,2539776.98,38416460.61
16,1,2539763.38,38416479.87
231,5.8232,5,广佛环线佛山西站至广州南站段（顺德段）项目用地地块五,面,F49 G 025084,,,@
1,1,2541526.34,38420275.41
2,1,2541517.53,38420227.2
3,1,2541517.17,38420225.23
4,1,2541499.54,38420128.81
5,1,2541499.18,38420126.85
6,1,2541481.57,38420030.5
7,1,2541481.21,38420028.53
8,1,2541463.58,38419932.08
9,1,2541463.22,38419930.11
10,1,2541445.59,38419833.68
11,1,2541445.23,38419831.71
12,1,2541427.62,38419735.35
13,1,2541427.26,38419733.38
14,1,2541409.62,38419636.92
15,1,2541409.26,38419634.95
16,1,2541391.65,38419538.59
17,1,2541391.29,38419536.62
18,1,2541373.66,38419440.18
19,1,2541373.3,38419438.21
20,1,2541355.67,38419341.8
21,1,2541355.31,38419339.83
22,1,2541337.69,38419243.41
23,1,2541337.33,38419241.44
24,1,2541326.41,38419181.7
25,1,2541319.65,38419145.02
26,1,2541319.29,38419143.05
27,1,2541313.92,38419113.87
28,1,2541301.19,38419047.68
29,1,2541300.62,38419044.98
30,1,2541282.23,38418958.32
31,1,2541280.15,38418949.62
32,1,2541279.69,38418947.67
33,1,2541270.89,38418910.8
34,1,2541265.21,38418888.59
35,1,2541262.07,38418876.75
36,1,2541258.86,38418864.92
37,1,2541255.57,38418853.11
38,1,2541255.03,38418851.19
39,1,2541245.94,38418820.02
40,1,2541236.35,38418789.01
41,1,2541226.25,38418758.16
42,1,2541225.61,38418756.26
43,1,2541216.42,38418729.63
44,1,2541206.84,38418703.13
45,1,2541196.89,38418676.77
46,1,2541195.34,38418672.76
47,1,2541193.78,38418668.76
48,1,2541192.22,38418664.75
49,1,2541191.48,38418662.89
50,1,2541179.33,38418632.78
51,1,2541166.69,38418602.88
52,1,2541153.56,38418573.18
53,1,2541152.74,38418571.36
54,1,2541139.1,38418541.91
55,1,2541124.99,38418512.69
56,1,2541110.4,38418483.7
57,1,2541109.49,38418481.92
58,1,2541094.38,38418453.15
59,1,2541078.8,38418424.63
60,1,2541062.76,38418396.37
61,1,2541061.75,38418394.64
62,1,2541045.24,38418366.68
63,1,2541028.27,38418338.99
64,1,2541010.85,38418311.59
65,1,2541009.76,38418309.91
66,1,2540991.86,38418282.81
67,1,2540973.53,38418256.01
68,1,2540954.76,38418229.5
69,1,2540953.59,38418227.88
70,1,2540951.64,38418225.19
71,1,2540949.69,38418222.5
72,1,2540947.73,38418219.82
73,1,2540912.67,38418173.13
74,1,2540894.86,38418150.32
75,1,2540893.62,38418148.76
76,1,2540839.56,38418082.12
77,1,2540831.75,38418072.83
78,1,2540830.47,38418071.3
79,1,2540789.74,38418022.86
80,1,2540767.33,38417996.52
81,1,2540766.03,38417995
82,1,2540759.3,38417987.08
83,1,2540702.52,38417920.44
84,1,2540701.22,38417918.92
85,1,2540637.63,38417844.27
86,1,2540636.33,38417842.75
87,1,2540607.7,38417809.14
88,1,2540618.95,38417796.41
89,1,2540619.34,38417795.97
90,1,2540649.58,38417831.47
91,1,2540650.87,38417832.99
92,1,2540714.47,38417907.63
93,1,2540715.76,38417909.15
94,1,2540772.54,38417975.8
95,1,2540779.28,38417983.72
96,1,2540780.58,38417985.24
97,1,2540800.75,38418008.94
98,1,2540834.65,38418049.07
99,1,2540843.87,38418060.17
100,1,2540845.15,38418061.71
101,1,2540866.97,38418087.98
102,1,2540907.11,38418137.91
103,1,2540908.36,38418139.47
104,1,2540914.02,38418146.51
105,1,2540929.41,38418166.34
